"Activity" "Subject" "Feature" "Axial" "mean_mean" "mean_meanFreq" "mean_std"
"SITTING" 12 "tBodyAccJerkMag" "" -0.974734489803922 NA -0.972745892745098
"SITTING" 12 "tBodyAccMag" "" -0.952176621372549 NA -0.947517100196078
"SITTING" 12 "tBodyGyro" "X" -0.0424159182941176 NA -0.974425351960784
"SITTING" 12 "tBodyGyro" "Z" 0.0728462158235294 NA -0.951552533137255
"SITTING" 12 "tBodyGyroJerk" "X" -0.0941023489803922 NA -0.977329927254902
"SITTING" 12 "tBodyGyroJerk" "Z" -0.0515634091411765 NA -0.977138953921569
"SITTING" 12 "tBodyGyroJerkMag" "" -0.980392337647059 NA -0.978260535882353
"SITTING" 12 "tGravityAcc" "X" 0.926228975490196 NA -0.985203642352941
"SITTING" 12 "tGravityAcc" "Z" 0.0885640696078431 NA -0.956208629607843
"SITTING" 13 "fBodyAcc" "Y" -0.959673916122449 0.0253459476734694 -0.933666502510204
"SITTING" 13 "fBodyAccJerk" "X" -0.992678212653061 0.264214260326531 -0.99368217
"SITTING" 13 "fBodyAccJerk" "Z" -0.985261204693878 0.0921106028122449 -0.988612100204082
"SITTING" 13 "fBodyAccMag" "" -0.956901559653061 0.150538936606122 -0.938529931020408
"SITTING" 13 "fBodyBodyGyroMag" "" -0.973258277755102 0.00767543343469388 -0.96426809755102
"SITTING" 13 "fBodyGyro" "Y" -0.982456053877551 -0.106178686469388 -0.97827070877551
"SITTING" 13 "tBodyAcc" "X" 0.274328499591837 NA -0.989546275306122
"SITTING" 13 "tBodyAcc" "Z" -0.0972465110836735 NA -0.938641215510204
"SITTING" 13 "tBodyAccJerk" "X" 0.0752865881142857 NA -0.992827264081633
"SITTING" 13 "tBodyAccJerk" "Z" -0.0232397245106122 NA -0.987612090204082
"SITTING" 13 "tBodyAccJerkMag" "" -0.989497838979592 NA -0.988813098163265
"SITTING" 13 "tBodyAccMag" "" -0.957690563673469 NA -0.937935738571429
"SITTING" 13 "tBodyGyro" "X" -0.0355124856836735 NA -0.985844263265306
"SITTING" 13 "tBodyGyro" "Z" 0.0823432026610204 NA -0.966896414285714
"SITTING" 13 "tBodyGyroJerk" "X" -0.095919848877551 NA -0.991371016938775
"SITTING" 13 "tBodyGyroJerk" "Z" -0.0466121595938776 NA -0.989861382040816
"SITTING" 13 "tBodyGyroJerkMag" "" -0.992604304489796 NA -0.991414934897959
"SITTING" 13 "tGravityAcc" "X" 0.92557651244898 NA -0.981379112653061
"SITTING" 13 "tGravityAcc" "Z" 0.0757773858163265 NA -0.930979556938776
"SITTING" 14 "fBodyAcc" "Y" -0.932644766111111 -0.0904275272388889 -0.911591208203704
"SITTING" 14 "fBodyAccJerk" "X" -0.981566649444444 0.00357106024444444 -0.981920831111111
"SITTING" 14 "fBodyAccJerk" "Z" -0.97275196962963 -0.149511316833333 -0.978180020925926
"SITTING" 14 "fBodyAccMag" "" -0.940589853333333 0.015368050237037 -0.929193937222222
"SITTING" 14 "fBodyBodyGyroMag" "" -0.963320540555556 -0.171970730796296 -0.946517963703704
"SITTING" 14 "fBodyGyro" "Y" -0.969806729814815 -0.34128282392963 -0.958227403148148
"SITTING" 14 "tBodyAcc" "X" 0.279990577037037 NA -0.976302248148148
"SITTING" 14 "tBodyAcc" "Z" -0.100401490425926 NA -0.922774835740741
"SITTING" 14 "tBodyAccJerk" "X" 0.0741878844074074 NA -0.980890655185185
"SITTING" 14 "tBodyAccJerk" "Z" -0.0105744513096296 NA -0.976133383518519
"SITTING" 14 "tBodyAccJerkMag" "" -0.976521006111111 NA -0.973343388888889
"SITTING" 14 "tBodyAccMag" "" -0.944197943703704 NA -0.92549582962963
"SITTING" 14 "tBodyGyro" "X" -0.0440403326851852 NA -0.980829981481481
"SITTING" 14 "tBodyGyro" "Z" 0.0928523607037037 NA -0.952904383518518
"SITTING" 14 "tBodyGyroJerk" "X" -0.0921614578888889 NA -0.990284240185185
"SITTING" 14 "tBodyGyroJerk" "Z" -0.0520121608148148 NA -0.982819138888889
"SITTING" 14 "tBodyGyroJerkMag" "" -0.988317606666667 NA -0.986963989814815
"SITTING" 14 "tGravityAcc" "X" 0.939038759814815 NA -0.976280399444444
"SITTING" 14 "tGravityAcc" "Z" -0.0945970534814815 NA -0.938415738148148
"SITTING" 15 "fBodyAcc" "Y" -0.938926430779661 0.0966857195491525 -0.919162700338983
"SITTING" 15 "fBodyAccJerk" "X" -0.988106102033898 0.240022781071475 -0.989314359661017
"SITTING" 15 "fBodyAccJerk" "Z" -0.984908418474576 0.039756001679661 -0.987694113559322
"SITTING" 15 "fBodyAccMag" "" -0.949752001322034 0.157506318561017 -0.941195938135593
"SITTING" 15 "fBodyBodyGyroMag" "" -0.973762179830509 -0.0544036755389831 -0.963378228474576
"SITTING" 15 "fBodyGyro" "Y" -0.979201724745763 -0.154626052352542 -0.973456092372881
"SITTING" 15 "tBodyAcc" "X" 0.27290337979661 NA -0.987084356101695
"SITTING" 15 "tBodyAcc" "Z" -0.11366125320339 NA -0.949338025084746
"SITTING" 15 "tBodyAccJerk" "X" 0.0784792788644068 NA -0.988162333898305
"SITTING" 15 "tBodyAccJerk" "Z" -0.00237207545345763 NA -0.987011024745763
"SITTING" 15 "tBodyAccJerkMag" "" -0.986107839152542 NA -0.984639018474576
"SITTING" 15 "tBodyAccMag" "" -0.958669836271186 NA -0.93797790559322
"SITTING" 15 "tBodyGyro" "X" -0.0377111130338983 NA -0.988204115254237
"SITTING" 15 "tBodyGyro" "Z" 0.0951978083898305 NA -0.963765802881356
"SITTING" 15 "tBodyGyroJerk" "X" -0.0953649067966102 NA -0.992889042711864
"SITTING" 15 "tBodyGyroJerk" "Z" -0.0524148341983051 NA -0.987937202542373
"SITTING" 15 "tBodyGyroJerkMag" "" -0.992188893898305 NA -0.989720049491525
"SITTING" 15 "tGravityAcc" "X" 0.89036426220339 NA -0.982620883728814
"SITTING" 15 "tGravityAcc" "Z" 0.00281565980440678 NA -0.952973658983051
"SITTING" 16 "fBodyAcc" "Y" -0.961456685507246 0.149987934068116 -0.949829260434783
"SITTING" 16 "fBodyAccJerk" "X" -0.990964251304348 0.203452532052174 -0.991567867681159
"SITTING" 16 "fBodyAccJerk" "Z" -0.981178036811594 0.0110173707550725 -0.984362469130435
"SITTING" 16 "fBodyAccMag" "" -0.958335480724638 0.240617264101449 -0.942588250115942
"SITTING" 16 "fBodyBodyGyroMag" "" -0.954060994347826 0.000688060278260866 -0.938863215072464
"SITTING" 16 "fBodyGyro" "Y" -0.96679600173913 -0.174805735936232 -0.954343752463768
"SITTING" 16 "tBodyAcc" "X" 0.280768574492754 NA -0.986825605362319
"SITTING" 16 "tBodyAcc" "Z" -0.0891404038405797 NA -0.939672247101449
"SITTING" 16 "tBodyAccJerk" "X" 0.0734346720289855 NA -0.990861134782609
"SITTING" 16 "tBodyAccJerk" "Z" -0.0115030575052174 NA -0.983487212898551
"SITTING" 16 "tBodyAccJerkMag" "" -0.987472699130435 NA -0.983615334057971
"SITTING" 16 "tBodyAccMag" "" -0.961879680724638 NA -0.941051236086957
"SITTING" 16 "tBodyGyro" "X" -0.0412014042275362 NA -0.981037373333333
"SITTING" 16 "tBodyGyro" "Z" 0.0795736310463768 NA -0.960287831304348
"SITTING" 16 "tBodyGyroJerk" "X" -0.0957204520289855 NA -0.98958327942029
"SITTING" 16 "tBodyGyroJerk" "Z" -0.0588371273536232 NA -0.988364321449275
"SITTING" 16 "tBodyGyroJerkMag" "" -0.992444606231884 NA -0.988261252608696
"SITTING" 16 "tGravityAcc" "X" 0.942457377971014 NA -0.980158243333333
"SITTING" 16 "tGravityAcc" "Z" 0.0892682200463768 NA -0.945813561478261
"SITTING" 17 "fBodyAcc" "Y" -0.96992798921875 0.135749049678125 -0.959789141875
"SITTING" 17 "fBodyAccJerk" "X" -0.99454262109375 0.232009757914063 -0.9946131621875
"SITTING" 17 "fBodyAccJerk" "Z" -0.9888280653125 0.099508166859375 -0.99081824828125
"SITTING" 17 "fBodyAccMag" "" -0.973626755 0.126009669051562 -0.9653996796875
"SITTING" 17 "fBodyBodyGyroMag" "" -0.98336929234375 -0.0181759388351563 -0.97471085296875
"SITTING" 17 "fBodyGyro" "Y" -0.98879397953125 -0.148799346228125 -0.984813098125
"SITTING" 17 "tBodyAcc" "X" 0.2773570196875 NA -0.9944439053125
"SITTING" 17 "tBodyAcc" "Z" -0.11362408509375 NA -0.96572919578125
"SITTING" 17 "tBodyAccJerk" "X" 0.075070986171875 NA -0.99434060296875
"SITTING" 17 "tBodyAccJerk" "Z" -0.0015544841534375 NA -0.990529261875
"SITTING" 17 "tBodyAccJerkMag" "" -0.99281471515625 NA -0.99144649921875
"SITTING" 17 "tBodyAccMag" "" -0.97274734640625 NA -0.96506519109375
"SITTING" 17 "tBodyGyro" "X" -0.042549159015625 NA -0.98963832578125
"SITTING" 17 "tBodyGyro" "Z" 0.0860053803375 NA -0.9797052259375
"SITTING" 17 "tBodyGyroJerk" "X" -0.094247696875 NA -0.9952559371875
"SITTING" 17 "tBodyGyroJerk" "Z" -0.051090324421875 NA -0.9938412575
"SITTING" 17 "tBodyGyroJerkMag" "" -0.996334795 NA -0.994446755625
"SITTING" 17 "tGravityAcc" "X" 0.94488374765625 NA -0.99019661703125
"SITTING" 17 "tGravityAcc" "Z" -0.135803881679687 NA -0.9566106440625
"SITTING" 18 "fBodyAcc" "Y" -0.976538530350877 0.171289880184211 -0.974980068596491
"SITTING" 18 "fBodyAccJerk" "X" -0.991924709824561 0.234747570824561 -0.992039060701754
"SITTING" 18 "fBodyAccJerk" "Z" -0.988689671578947 0.0437438879403509 -0.990141676315789
"SITTING" 18 "fBodyAccMag" "" -0.984781467192982 0.304581057473684 -0.982226151578947
"SITTING" 18 "fBodyBodyGyroMag" "" -0.986535242105263 0.0492559518473684 -0.981252632807018
"SITTING" 18 "fBodyGyro" "Y" -0.988702701403509 -0.150376356784211 -0.985710087894737
"SITTING" 18 "tBodyAcc" "X" 0.27727001877193 NA -0.994347988596491
"SITTING" 18 "tBodyAcc" "Z" -0.111904775824561 NA -0.977572717017544
"SITTING" 18 "tBodyAccJerk" "X" 0.076622889 NA -0.991624662105263
"SITTING" 18 "tBodyAccJerk" "Z" 0.00278757042058246 NA -0.990153121754386
"SITTING" 18 "tBodyAccJerkMag" "" -0.989869574561404 NA -0.991159350526316
"SITTING" 18 "tBodyAccMag" "" -0.983674151754386 NA -0.981595285964912
"SITTING" 18 "tBodyGyro" "X" -0.0333057034385965 NA -0.991956958947368
"SITTING" 18 "tBodyGyro" "Z" 0.0848140511754386 NA -0.981525495438596
"SITTING" 18 "tBodyGyroJerk" "X" -0.0954723233684211 NA -0.994170190701754
"SITTING" 18 "tBodyGyroJerk" "Z" -0.0523030404789474 NA -0.992814325087719
"SITTING" 18 "tBodyGyroJerkMag" "" -0.994873439824561 NA -0.994868913508772
"SITTING" 18 "tGravityAcc" "X" 0.909816469298246 NA -0.994043771403509
"SITTING" 18 "tGravityAcc" "Z" 0.161877417894737 NA -0.978340183157895
"SITTING" 19 "fBodyAcc" "Y" -0.960763181917808 -0.00741060234232877 -0.948053070136986
"SITTING" 19 "fBodyAccJerk" "X" -0.986775590136986 0.091700311709589 -0.988576991369863
"SITTING" 19 "fBodyAccJerk" "Z" -0.98398048 0.0185381853307808 -0.988151915753425
"SITTING" 19 "fBodyAccMag" "" -0.962632577945206 -0.0538580142455342 -0.952802277671233
"SITTING" 19 "fBodyBodyGyroMag" "" -0.964238768493151 -0.192451620806849 -0.950484417260274
"SITTING" 19 "fBodyGyro" "Y" -0.968188675753425 -0.39302195830137 -0.955598610136986
"SITTING" 19 "tBodyAcc" "X" 0.273830316164384 NA -0.976357663013699
"SITTING" 19 "tBodyAcc" "Z" -0.10870765430137 NA -0.951929615068493
"SITTING" 19 "tBodyAccJerk" "X" 0.0753747129191781 NA -0.987043285479452
"SITTING" 19 "tBodyAccJerk" "Z" 0.00173106800213699 NA -0.986704740273973
"SITTING" 19 "tBodyAccJerkMag" "" -0.986423976027397 NA -0.984205184931507
"SITTING" 19 "tBodyAccMag" "" -0.962074065616438 NA -0.951755657260274
"SITTING" 19 "tBodyGyro" "X" -0.0214151280054795 NA -0.984625306849315
"SITTING" 19 "tBodyGyro" "Z" 0.0968980718168493 NA -0.96559497630137
"SITTING" 19 "tBodyGyroJerk" "X" -0.100986131452055 NA -0.988464752739726
"SITTING" 19 "tBodyGyroJerk" "Z" -0.0590801684246575 NA -0.98531069
"SITTING" 19 "tBodyGyroJerkMag" "" -0.989450316575342 NA -0.985831284657534
"SITTING" 19 "tGravityAcc" "X" 0.581371509041096 NA -0.969355010136986
"SITTING" 19 "tGravityAcc" "Z" 0.489126594657534 NA -0.960394960821918
"SITTING" 20 "fBodyAcc" "Y" -0.945198619242424 -0.00500928635151515 -0.935031700454545
"SITTING" 20 "fBodyAccJerk" "X" -0.982243603030303 0.136601130674242 -0.983565760757576
"SITTING" 20 "fBodyAccJerk" "Z" -0.973211461363636 -0.0831229746409091 -0.978458923030303
"SITTING" 20 "fBodyAccMag" "" -0.946913451666667 0.0408663540363636 -0.942151231515152
"SITTING" 20 "fBodyBodyGyroMag" "" -0.953399068181818 -0.174980134954545 -0.943725755909091
"SITTING" 20 "fBodyGyro" "Y" -0.964643068787879 -0.314720986151515 -0.958015696363636
"SITTING" 20 "tBodyAcc" "X" 0.278045439090909 NA -0.983081858939394
"SITTING" 20 "tBodyAcc" "Z" -0.108369634515152 NA -0.929106396818182
"SITTING" 20 "tBodyAccJerk" "X" 0.0746568393030303 NA -0.982078229242424
"SITTING" 20 "tBodyAccJerk" "Z" 0.00160134859924242 NA -0.976522488787879
"SITTING" 20 "tBodyAccJerkMag" "" -0.978774578333333 NA -0.972537871515151
"SITTING" 20 "tBodyAccMag" "" -0.952738043030303 NA -0.937764028181818
"SITTING" 20 "tBodyGyro" "X" -0.036405928969697 NA -0.976309017121212
"SITTING" 20 "tBodyGyro" "Z" 0.0642882138333333 NA -0.945771803484848
"SITTING" 20 "tBodyGyroJerk" "X" -0.0959970816060606 NA -0.977414910909091
"SITTING" 20 "tBodyGyroJerk" "Z" -0.0465835149090909 NA -0.979742084090909
"SITTING" 20 "tBodyGyroJerkMag" "" -0.983010276060606 NA -0.97507615
"SITTING" 20 "tGravityAcc" "X" 0.924454522424242 NA -0.985829034393939
"SITTING" 20 "tGravityAcc" "Z" 0.151679135228788 NA -0.935854966151515
"SITTING" 21 "fBodyAcc" "Y" -0.968060947058824 0.173532229868235 -0.96756129
"SITTING" 21 "fBodyAccJerk" "X" -0.989759187058823 0.244349529764706 -0.990027822470588
"SITTING" 21 "fBodyAccJerk" "Z" -0.983434322941176 0.0250360370447059 -0.986845672352941
"SITTING" 21 "fBodyAccMag" "" -0.974829227058824 0.250062689644706 -0.974447593176471
"SITTING" 21 "fBodyBodyGyroMag" "" -0.977839702352941 0.0449663254035294 -0.972027251294118
"SITTING" 21 "fBodyGyro" "Y" -0.979830938 -0.16118334856 -0.974723217647059
"SITTING" 21 "tBodyAcc" "X" 0.277539616823529 NA -0.991777287176471
"SITTING" 21 "tBodyAcc" "Z" -0.112057887741176 NA -0.959567861764706
"SITTING" 21 "tBodyAccJerk" "X" 0.0757109789882353 NA -0.989439392235294
"SITTING" 21 "tBodyAccJerk" "Z" -0.000175352166235294 NA -0.985823622941176
"SITTING" 21 "tBodyAccJerkMag" "" -0.985947225176471 NA -0.986520865058824
"SITTING" 21 "tBodyAccMag" "" -0.974734999411765 NA -0.971994251294118
"SITTING" 21 "tBodyGyro" "X" -0.0198712820612471 NA -0.988410501294118
"SITTING" 21 "tBodyGyro" "Z" 0.0831326042823529 NA -0.976972658588235
"SITTING" 21 "tBodyGyroJerk" "X" -0.101114775129412 NA -0.989472968470588
"SITTING" 21 "tBodyGyroJerk" "Z" -0.0526409877294118 NA -0.987954515294118
"SITTING" 21 "tBodyGyroJerkMag" "" -0.990307349882353 NA -0.990302232705882
"SITTING" 21 "tGravityAcc" "X" 0.940031368 NA -0.992936404470588
"SITTING" 21 "tGravityAcc" "Z" -0.0567766060705882 NA -0.965426493882353
"SITTING" 22 "fBodyAcc" "Y" -0.939546007903226 -0.0080693304516129 -0.926995253483871
"SITTING" 22 "fBodyAccJerk" "X" -0.980944505967742 0.214704630348387 -0.984299609032258
"SITTING" 22 "fBodyAccJerk" "Z" -0.975330718709677 -0.0355355531241935 -0.981272224354839
"SITTING" 22 "fBodyAccMag" "" -0.943078237096774 -0.0543672717149677 -0.926798029822581
"SITTING" 22 "fBodyBodyGyroMag" "" -0.951952767258065 -0.17107118966129 -0.93356300983871
"SITTING" 22 "fBodyGyro" "Y" -0.959161754193548 -0.273301879941935 -0.946107943548387
"SITTING" 22 "tBodyAcc" "X" 0.273583822709677 NA -0.978466823709677
"SITTING" 22 "tBodyAcc" "Z" -0.105827369516129 NA -0.917564853870968
"SITTING" 22 "tBodyAccJerk" "X" 0.0807687311935484 NA -0.981664149193548
"SITTING" 22 "tBodyAccJerk" "Z" -0.0126852481958065 NA -0.978928356290323
"SITTING" 22 "tBodyAccJerkMag" "" -0.979303714032258 NA -0.968576776774194
"SITTING" 22 "tBodyAccMag" "" -0.942167353870968 NA -0.924336184035484
"SITTING" 22 "tBodyGyro" "X" -0.0360430675032258 NA -0.981099172419355
"SITTING" 22 "tBodyGyro" "Z" 0.0804426775241936 NA -0.946501417741936
"SITTING" 22 "tBodyGyroJerk" "X" -0.0986493161935484 NA -0.985671250322581
"SITTING" 22 "tBodyGyroJerk" "Z" -0.0517193986693548 NA -0.97954410516129
"SITTING" 22 "tBodyGyroJerkMag" "" -0.98547603483871 NA -0.976503766290323
"SITTING" 22 "tGravityAcc" "X" 0.839305928709677 NA -0.972009988709677
"SITTING" 22 "tGravityAcc" "Z" 0.315551492322581 NA -0.927950649854839
"SITTING" 23 "fBodyAcc" "Y" -0.953460406470588 0.130083858026471 -0.930781487205882
"SITTING" 23 "fBodyAccJerk" "X" -0.984550863529412 0.285643525808824 -0.986019630441176
"SITTING" 23 "fBodyAccJerk" "Z" -0.972656226029412 0.0323132713205882 -0.977936447205882
"SITTING" 23 "fBodyAccMag" "" -0.945837830147059 0.162284907683824 -0.927090118382353
"SITTING" 23 "fBodyBodyGyroMag" "" -0.952293277205882 0.125456560348529 -0.938680776617647
"SITTING" 23 "fBodyGyro" "Y" -0.957920288823529 -0.0826203849176471 -0.943733421029412
"SITTING" 23 "tBodyAcc" "X" 0.273351251617647 NA -0.987607636617647
"SITTING" 23 "tBodyAcc" "Z" -0.103808679294118 NA -0.905584390323529
"SITTING" 23 "tBodyAccJerk" "X" 0.0770022352205882 NA -0.984561803823529
"SITTING" 23 "tBodyAccJerk" "Z" -0.00148823351367647 NA -0.975978995
"SITTING" 23 "tBodyAccJerkMag" "" -0.982375503382353 NA -0.973668776323529
"SITTING" 23 "tBodyAccMag" "" -0.944080772941176 NA -0.924963263235294
"SITTING" 23 "tBodyGyro" "X" -0.0472583464367647 NA -0.980363734264706
"SITTING" 23 "tBodyGyro" "Z" 0.0645673209117647 NA -0.9597186325
"SITTING" 23 "tBodyGyroJerk" "X" -0.0967422192647059 NA -0.987084633970588
"SITTING" 23 "tBodyGyroJerk" "Z" -0.0485561086867647 NA -0.988130142058824
"SITTING" 23 "tBodyGyroJerkMag" "" -0.986514066029412 NA -0.979226997941177
"SITTING" 23 "tGravityAcc" "X" 0.936509242941176 NA -0.984536722205882
"SITTING" 23 "tGravityAcc" "Z" 0.0630111556279412 NA -0.923953600294118
"SITTING" 24 "fBodyAcc" "Y" -0.962773200147059 0.00154835032647059 -0.954998005147059
"SITTING" 24 "fBodyAccJerk" "X" -0.988857403235294 0.187752123742647 -0.9892888075
"SITTING" 24 "fBodyAccJerk" "Z" -0.981971300147059 -0.00446178350882353 -0.986008449264706
"SITTING" 24 "fBodyAccMag" "" -0.968905031470588 0.0943831689514706 -0.965852262058824
"SITTING" 24 "fBodyBodyGyroMag" "" -0.977973720735294 -0.103804539543971 -0.969105899117647
"SITTING" 24 "fBodyGyro" "Y" -0.981200181176471 -0.281538204205882 -0.976252427794118
"SITTING" 24 "tBodyAcc" "X" 0.273475690147059 NA -0.990593766617647
"SITTING" 24 "tBodyAcc" "Z" -0.103041061426471 NA -0.957056111470588
"SITTING" 24 "tBodyAccJerk" "X" 0.0763318528529412 NA -0.988564382205882
"SITTING" 24 "tBodyAccJerk" "Z" -0.00113300171426471 NA -0.984662946764706
"SITTING" 24 "tBodyAccJerkMag" "" -0.985555822352941 NA -0.985418456176471
"SITTING" 24 "tBodyAccMag" "" -0.968979156470588 NA -0.963779683235294
"SITTING" 24 "tBodyGyro" "X" -0.0356229619955882 NA -0.988111648676471
"SITTING" 24 "tBodyGyro" "Z" 0.0800440230882353 NA -0.971277654117647
"SITTING" 24 "tBodyGyroJerk" "X" -0.0951782658382353 NA -0.991442007794118
"SITTING" 24 "tBodyGyroJerk" "Z" -0.051596655125 NA -0.989850160294118
"SITTING" 24 "tBodyGyroJerkMag" "" -0.991306424705882 NA -0.990724530735294
"SITTING" 24 "tGravityAcc" "X" 0.919637604411765 NA -0.989660149852941
"SITTING" 24 "tGravityAcc" "Z" 0.109559621020588 NA -0.963406795735294
"SITTING" 25 "fBodyAcc" "Y" -0.959117259384615 0.125306723301538 -0.944842993230769
"SITTING" 25 "fBodyAccJerk" "X" -0.992478846153846 0.176656276830769 -0.992750109846154
"SITTING" 25 "fBodyAccJerk" "Z" -0.986326396461538 0.0587166219230769 -0.989156105538462
"SITTING" 25 "fBodyAccMag" "" -0.967017992615385 0.194658204369231 -0.961997268307692
"SITTING" 25 "fBodyBodyGyroMag" "" -0.979350913692308 -0.0911441489753846 -0.970321897230769
"SITTING" 25 "fBodyGyro" "Y" -0.983827801076923 -0.300483308276923 -0.979828883230769
"SITTING" 25 "tBodyAcc" "X" 0.278541482461538 NA -0.991892828615385
"SITTING" 25 "tBodyAcc" "Z" -0.109160440476923 NA -0.965139552153846
"SITTING" 25 "tBodyAccJerk" "X" 0.0752087009912308 NA -0.992278621692308
"SITTING" 25 "tBodyAccJerk" "Z" 0.00210760835861538 NA -0.988433153384615
"SITTING" 25 "tBodyAccJerkMag" "" -0.989545142461538 NA -0.988311804923077
"SITTING" 25 "tBodyAccMag" "" -0.970409337076923 NA -0.960003414461538
"SITTING" 25 "tBodyGyro" "X" -0.0352052091230769 NA -0.989907584153846
"SITTING" 25 "tBodyGyro" "Z" 0.0852783892769231 NA -0.972637558615385
"SITTING" 25 "tBodyGyroJerk" "X" -0.0954801379692308 NA -0.992304653846154
"SITTING" 25 "tBodyGyroJerk" "Z" -0.0495595643230769 NA -0.991491387846154
"SITTING" 25 "tBodyGyroJerkMag" "" -0.99286465 NA -0.991766403076923
"SITTING" 25 "tGravityAcc" "X" 0.865686078153846 NA -0.988879980615385
"SITTING" 25 "tGravityAcc" "Z" 0.167140956385077 NA -0.969459982461538
"SITTING" 26 "fBodyAcc" "Y" -0.954299410641026 0.112830239679487 -0.937783538974359
"SITTING" 26 "fBodyAccJerk" "X" -0.992025427435897 0.17657695075641 -0.99329986051282
"SITTING" 26 "fBodyAccJerk" "Z" -0.987989982948718 0.0548784456073077 -0.990693114358974
"SITTING" 26 "fBodyAccMag" "" -0.952411043717949 0.0890797482948718 -0.934587699141026
"SITTING" 26 "fBodyBodyGyroMag" "" -0.97646387 -0.185666085064103 -0.963650652307692
"SITTING" 26 "fBodyGyro" "Y" -0.981740793333333 -0.38419769075641 -0.969488188974359
"SITTING" 26 "tBodyAcc" "X" 0.258243530166667 NA -0.979768987948718
"SITTING" 26 "tBodyAcc" "Z" -0.0974448692333333 NA -0.950004414102564
"SITTING" 26 "tBodyAccJerk" "X" 0.0764443226333333 NA -0.99225839525641
"SITTING" 26 "tBodyAccJerk" "Z" -0.00780237981320513 NA -0.99000871051282
"SITTING" 26 "tBodyAccJerkMag" "" -0.990898435769231 NA -0.989986111666667
"SITTING" 26 "tBodyAccMag" "" -0.953079994102564 NA -0.933602783410256
"SITTING" 26 "tBodyGyro" "X" -0.0370217449628205 NA -0.991027700512821
"SITTING" 26 "tBodyGyro" "Z" 0.0711109471666667 NA -0.966441338076923
"SITTING" 26 "tBodyGyroJerk" "X" -0.095984817 NA -0.995882512051282
"SITTING" 26 "tBodyGyroJerk" "Z" -0.0487627204433077 NA -0.991929788974359
"SITTING" 26 "tBodyGyroJerkMag" "" -0.994466446282051 NA -0.994033207051282
"SITTING" 26 "tGravityAcc" "X" 0.782955611794872 NA -0.965082925641026
"SITTING" 26 "tGravityAcc" "Z" 0.314387627435897 NA -0.944580863846154
"SITTING" 27 "fBodyAcc" "Y" -0.974057855571429 0.144625790198857 -0.971266062714286
"SITTING" 27 "fBodyAccJerk" "X" -0.990839607428571 0.194318820804286 -0.991292270714286
"SITTING" 27 "fBodyAccJerk" "Z" -0.987087721142857 0.03477278444 -0.989282516857143
"SITTING" 27 "fBodyAccMag" "" -0.974766466714286 0.207855626508571 -0.970885296857143
"SITTING" 27 "fBodyBodyGyroMag" "" -0.979482820857143 -0.0230774093425714 -0.970528266285714
"SITTING" 27 "fBodyGyro" "Y" -0.984141119142857 -0.159439066752857 -0.981037690285714
"SITTING" 27 "tBodyAcc" "X" 0.273941302571429 NA -0.988580107714286
"SITTING" 27 "tBodyAcc" "Z" -0.105521912588571 NA -0.965858735142857
"SITTING" 27 "tBodyAccJerk" "X" 0.0779038963571429 NA -0.990658097857143
"SITTING" 27 "tBodyAccJerk" "Z" -0.00611285425957143 NA -0.988904001571429
"SITTING" 27 "tBodyAccJerkMag" "" -0.989467178285714 NA -0.989200539571429
"SITTING" 27 "tBodyAccMag" "" -0.979481668857143 NA -0.969526674714286
"SITTING" 27 "tBodyGyro" "X" -0.0371830822285714 NA -0.988492425142857
"SITTING" 27 "tBodyGyro" "Z" 0.0833752812157143 NA -0.975713310142857
"SITTING" 27 "tBodyGyroJerk" "X" -0.0951635808 NA -0.993640318285714
"SITTING" 27 "tBodyGyroJerk" "Z" -0.0503883556285714 NA -0.991766787571429
"SITTING" 27 "tBodyGyroJerkMag" "" -0.994034710714286 NA -0.992112829571429
"SITTING" 27 "tGravityAcc" "X" 0.839464714 NA -0.982445738
"SITTING" 27 "tGravityAcc" "Z" 0.276417431042857 NA -0.967268066
"SITTING" 28 "fBodyAcc" "Y" -0.946351650416667 -0.0192655570097222 -0.939885478333333
"SITTING" 28 "fBodyAccJerk" "X" -0.976891804583333 0.147680902402778 -0.977786782222222
"SITTING" 28 "fBodyAccJerk" "Z" -0.972939551944444 -0.0896276806138889 -0.978327769444444
"SITTING" 28 "fBodyAccMag" "" -0.953928124027778 0.0291999772481944 -0.952281424444444
"SITTING" 28 "fBodyBodyGyroMag" "" -0.960297525 -0.137706077690278 -0.953534292638889
"SITTING" 28 "fBodyGyro" "Y" -0.963117633611111 -0.320939754194444 -0.953207017222222
"SITTING" 28 "tBodyAcc" "X" 0.276977629444444 NA -0.983272806805556
"SITTING" 28 "tBodyAcc" "Z" -0.111517939555556 NA -0.936667245694444
"SITTING" 28 "tBodyAccJerk" "X" 0.0768671621527778 NA -0.976286679444444
"SITTING" 28 "tBodyAccJerk" "Z" 0.000257854017638888 NA -0.976327426666667
"SITTING" 28 "tBodyAccJerkMag" "" -0.973274366805556 NA -0.970301646111111
"SITTING" 28 "tBodyAccMag" "" -0.955789708611111 NA -0.947782703333333
"SITTING" 28 "tBodyGyro" "X" -0.0339018030166667 NA -0.979671983472222
"SITTING" 28 "tBodyGyro" "Z" 0.087025401375 NA -0.9566328025
"SITTING" 28 "tBodyGyroJerk" "X" -0.0953935055833333 NA -0.982155662638889
"SITTING" 28 "tBodyGyroJerk" "Z" -0.0579015362166667 NA -0.971001691388889
